FILE ID,Original File & Data Set,Media Link,Notes,File Type,Raw Creation Data,Creation Date & Time,Duration,Coordinates,Street,City,Country,Has Media Link,Has Notes,Has Created Date,Raw Metadata
EFTA00279579,EFTA00279579.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279579.avi,"Same office, man at desk",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 4546 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 8543 kb/s, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none, 10 kb/s"
EFTA00279571,EFTA00279571.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279571.avi,"Same office, snapshot appears as if one of the black bags is unzipped and has something in it",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 4423 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279588,EFTA00279588.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279588.avi,"Completely black, less than 1 second",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 737 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279604,EFTA00279604.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279604.avi,"Same office, no bags",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 3379 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 6170 kb/s, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none, 10 kb/s"
EFTA00279567,EFTA00279567.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279567.avi,"Completely black, less than 1 second",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 737 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279599,EFTA00279599.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279599.avi,"Same office, snapshot appears as if one of the black bags is unzipped and has something in it",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 3686 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279568,EFTA00279568.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279568.avi,"Same office, snapshot appears as if one of the black bags is unzipped and has something in it",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 5529 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279585,EFTA00279585.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279585.avi,"Same office, snapshot appears as if one of the black bags is unzipped and has something in it",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 5161 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279606,EFTA00279606.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279606.avi,"Same empty office, snapshot",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 3440 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 6305 kb/s, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none, 9 kb/s"
EFTA00279684,EFTA00279684.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279684.avi,"Same empty office, snapshot",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 3932 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 7336 kb/s, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none, 10 kb/s"
EFTA00279543,EFTA00279543.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279543.avi,"Black bag(s) in this screenshot less than one second, same office",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 2457 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279661,EFTA00279661.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279661.avi,"Same office, no bag(s) this time",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 3686 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 6743 kb/s, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none, 9 kb/s"
EFTA00279682,EFTA00279682.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279682.avi,Less than 1 second recording (still image) of an office with bookshelves.,avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 4177 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279700,EFTA00279700.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279700.avi,"Dark room, can't make out, less than 1 second",avi,,,00:00:00.07,,,,,checked,checked,,"  Duration: 00:00:00.07, start: 0.000000, bitrate: 34406 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279602,EFTA00279602.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279602.avi,Appears as the same image from 00279682,avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 4792 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279678,EFTA00279678.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279678.avi,"Same office snapshot, less than 1 second",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 4055 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279559,EFTA00279559.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279559.avi,"Same office. Maybe luggage front left? Snapshot, less than a second",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 3686 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA00279584,EFTA00279584.pdf - DataSet 9,https://www.justice.gov/epstein/files/DataSet%209/EFTA00279584.avi,"Same office, mysterious black bag(s) on the bottom left at base of desk again",avi,,,00:00:00.03,,,,,checked,checked,,"[avi @ 0xa0004cac0] non-interleaved AVI
  Duration: 00:00:00.03, start: 0.000000, bitrate: 4915 kb/s
  Stream #0:0: Video: indeo5 (IV50 / 0x30355649), yuv410p, 320x240, 30 fps, 30 tbr, 30 tbn
  Stream #0:1: Subtitle: none"
EFTA01683492,EFTA01683492.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683492.mp4,"The likely “they have cameras” girl being transported with Epstein, unsure if clip is continued or repeated",mp4,,,00:00:02.81,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.81, start: 0.000000, bitrate: 1372 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 1302 kb/s, 24 fps, 24 tbr, 12288 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 70 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683333,EFTA01683333.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683333.mp4,Young redacted girl being filmed in a private apparent,mp4,,,00:00:16.63,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:16.63, start: 0.000000, bitrate: 201 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x576, 142 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 52 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683364,EFTA01683364.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683364.mp4,Likely young girl in red room of Epstein NYC home appearing to pose before going out,mp4,2026-01-27 21:52,2026-01-28 04:52,00:00:02.93,,,,,,,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T21:52:13.000000Z
  Duration: 00:00:02.93, start: 0.000000, bitrate: 2695 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 2656 kb/s, 18.22 fps, 18 tbr, 18k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T21:52:13.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 48 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T21:52:13.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683561,EFTA01683561.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683561.mp4,Unkown office cctv,mp4,,,00:00:25.36,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2mp41
    date            : 2020/10/26 09:32:29
    encoder         : Lavf58.12.100
  Duration: 00:00:25.36, start: 0.000000, bitrate: 179 kb/s
  Stream #0:0[0x1](und): Video: mpeg4 (Simple Profile) (mp4v / 0x7634706D), yuv420p, 720x480 [SAR 1:1 DAR 3:2], 178 kb/s, 3 fps, 3 tbr, 90k tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01683394,EFTA01683394.pdf - DataSet 10,"Link removed for further redaction of victims.
",Girls dancing and driving through unknown intersection in greater New York State,mp4,,,00:01:05.81,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:01:05.81, start: 0.000000, bitrate: 1342 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1280x720, 1265 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 69 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683555,EFTA01683555.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683555.mp4,Unknown office cctv,mp4,,,00:00:05.70,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2mp41
    date            : 2020/10/28 11:35:53
    encoder         : Lavf58.12.100
  Duration: 00:00:05.70, start: 0.000000, bitrate: 499 kb/s
  Stream #0:0[0x1](und): Video: mpeg4 (Simple Profile) (mp4v / 0x7634706D), yuv420p, 720x480 [SAR 1:1 DAR 3:2], 497 kb/s, 10 fps, 10 tbr, 90k tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01683475,EFTA01683475.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683475.mp4,Unknown redacted girl at plaza athénée paris,mp4,2026-01-27 22:33,2026-01-28 05:33,00:00:02.53,,,,,,,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T22:33:24.000000Z
  Duration: 00:00:02.53, start: 0.000000, bitrate: 2652 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 2585 kb/s, 28.11 fps, 28 tbr, 28k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T22:33:24.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 65 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T22:33:24.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683382,EFTA01683382.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683382.mp4,Redacted girl watering flowers in NYC Mansion rooftop,mp4,2026-01-27 16:47,2026-01-27 23:47,00:00:02.97,,,,,,,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T16:47:06.000000Z
  Duration: 00:00:02.97, start: 0.000000, bitrate: 6333 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 6229 kb/s, 30.33 fps, 30 tbr, 30k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T16:47:06.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 97 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T16:47:06.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683505,EFTA01683505.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683505.mp4,New footage of likely “they have cameras” girl being transported in car with Epstein rat end of video reaches for epsteins phone,mp4,,,00:00:02.62,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:02.62, start: 0.000000, bitrate: 4336 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 4363 kb/s, 30 fps, 30 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, mono, s16, 2 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01683502,EFTA01683502.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683502.mp4,Confirmed now girl talking about cameras talking about them again in car with Epstein,mp4,2026-01-27 21:38,2026-01-28 04:38,00:00:02.79,,,,,,,checked,"  Metadata:
    major_brand     : mp42
    minor_version   : 0
    compatible_brands: mp41isom
    creation_time   : 2026-01-27T21:38:05.000000Z
  Duration: 00:00:02.79, start: 0.000000, bitrate: 3574 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (Main) (avc1 / 0x31637661), yuv420p(progressive), 1080x1440, 3518 kb/s, 16.22 fps, 16 tbr, 16k tbn (default)
    Metadata:
      creation_time   : 2026-01-27T21:38:05.000000Z
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
      encoder         : AVC Coding
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (mp4a / 0x6134706D), 44100 Hz, 1 channels, s16, 65 kb/s (default)
    Metadata:
      creation_time   : 2026-01-27T21:38:05.000000Z
      handler_name    : SoundHandler
      vendor_id       : [0][0][0][0]"
EFTA01683342,EFTA01683342.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01683342.mp4,Girl or young woman filming her body from different angles,mp4,,,00:00:17.37,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:17.37, start: 0.000000, bitrate: 57 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 192x108, 41 kb/s, 15 fps, 15 tbr, 15360 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]
  Stream #0:1[0x2](und): Audio: aac (libfdk_aac) (LC) (mp4a / 0x6134706D), 44100 Hz, stereo, s16, 12 kb/s (default)
    Metadata:
      handler_name    : Core Media Audio
      vendor_id       : [0][0][0][0]"
EFTA01648454,EFTA01648454.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648454.mp4,Unknown possibly montage,mp4,,,00:00:04.00,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:04.00, start: 0.000000, bitrate: 53 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x180, 50 kb/s, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01648453,EFTA01648453.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648453.mp4,WARNING Porn Montage possibly victims,mp4,,,00:00:04.00,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:04.00, start: 0.000000, bitrate: 46 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x180, 44 kb/s, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
EFTA01648474,EFTA01648474.pdf - DataSet 10,https://www.justice.gov/epstein/files/DataSet%2010/EFTA01648474.mp4,WARNING Porn Montage possibly victims,mp4,,,00:00:05.00,,,,,,,,"  Metadata:
    major_brand     : isom
    minor_version   : 512
    compatible_brands: isomiso2avc1mp41
    encoder         : Lavf58.76.100
  Duration: 00:00:05.00, start: 0.000000, bitrate: 53 kb/s
  Stream #0:0[0x1](und): Video: h264 (libopenh264) (High) (avc1 / 0x31637661), yuv420p(progressive), 320x180, 51 kb/s, 25 fps, 25 tbr, 12800 tbn (default)
    Metadata:
      handler_name    : VideoHandler
      vendor_id       : [0][0][0][0]"
